,ORI,DSN,STOP_DATE,SEQ_NO,REF_NO,EVENT_NO,SEX,RACE,AGE_CODE,GEO,STOP_LOCATION,VIOL_MOVING,VIOL_EQUIPMENT,VIOL_LICENSE,MOVING_SPEED,MOVING_LANE,MOVING_TAIL,MOVING_CMV,MOVING_SIGNAL,MOVING_OTHER,WARN_CITA_ISSUED,STOP_WARNING,STOP_CITATION,SEARCH_CONDUCT,DURATION_OF_SEARCH,CAUSE_CONSENT,CAUSE_DRG_ODOR,CAUSE_DOG_ALERT,CAUSE_PLN_VIEW,CAUSE_OFF_SFTY,CAUSE_INVNTRY,CAUSE_OTHER,CAUSE_INC_TO_ARR,SEARCHED_PERSON,SEARCHED_PROPERTY,CNTR_DISCOVERED,CNTR_DRUG_PAR,CNTR_CURRENCY,CNTR_WEAPON,CNTR_STLN_PROP,CNTR_OTHER,SEARCH_ARREST,CHRG_WAR_WAN,CHRG_DRUG_VIOL,CHRG_RESIST_ARR,CHRG_OFF_PERSON,CHRG_PROP_CRIME,CHRG_OTHER,CHRG_DWI,ENTER_DATE,ENTER_TIME,ENTER_ACID,LAST_UPDATE_DATE,LAST_UPDATE_TIME,LAST_UPDATE_ACID,SECOND_DSN,TIME_OF_STOP,RACE_BEFORE_STOP,RES_JURISDICTION,STOP_NO_ACTION,SEARCH_BOTH,CHRG_TRAFF_VIOL,VIOL_INVESTIGATIVE,STOP_OTHER,STATUS_CODE
1709,MO0957300,503,2016-05-05 00:00:00,0,TA00154371,,F,B,D,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,01.04.11,#EETJR1,,,,,1900-01-01 08:10:00,N,N,,,,,,FIN
1710,MO0957300,503,2016-05-05 00:00:00,1,TA00154372,,M,B,A,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,01.04.41,#EETJR1,,,,,1900-01-01 07:10:00,N,Y,,,,,,FIN
1711,MO0957300,503,2016-05-05 00:00:00,2,TA00154373,,M,B,D,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,01.05.22,#EETJR1,,,,,1900-01-01 14:20:00,Y,N,N,,,I,,FIN
1712,MO0957300,511,2016-05-05 00:00:00,0,TA00154510,,M,W,D,,N,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,01.05.55,#EETJR1,,,,,1900-01-01 13:26:00,N,Y,,,,,,FIN
1713,MO0957300,491,2016-05-05 00:00:00,0,TA00154684,,F,B,C,,S,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,01.02.05,#EETJR1,,,,,1900-01-01 07:30:00,N,N,,,,,,FIN
1714,MO0957300,491,2016-05-05 00:00:00,1,TA00154685,,F,W,C,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,01.03.47,#EETJR1,,,,,1900-01-01 18:05:00,N,N,,,,,,FIN
1715,MO0957300,456,2016-05-06 00:00:00,0,TA00155028,,F,W,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/8/2016,00.56.51,#EETJR1,,,,,1900-01-01 03:30:00,N,Y,N,,,I,,FIN
1716,MO0957300,506,2016-05-06 00:00:00,0,TA00155082,,F,A,B,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.39.33,#EETJR1,,,,,1900-01-01 16:01:00,N,Y,,,,,,FIN
1717,MO0957300,506,2016-05-06 00:00:00,1,TA00155083,,F,B,B,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.40.25,#EETJR1,,,,,1900-01-01 13:15:00,N,N,,,,,,FIN
1718,MO0957300,469,2016-05-06 00:00:00,0,TA00155130,,M,H,B,,S,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.29.08,#EETJR1,,,,,1900-01-01 14:30:00,Y,N,,,,I,,FIN
1719,MO0957300,419,2016-05-06 00:00:00,0,TA00155395,,M,W,C,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.38.06,#EETJR1,,,,,1900-01-01 21:10:00,N,N,,,,,,FIN
1720,MO0957300,419,2016-05-06 00:00:00,1,TA00155396,,M,B,C,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.42.43,#EETJR1,,,,,1900-01-01 21:20:00,N,N,,,,,,FIN
1721,MO0957300,495,2016-05-06 00:00:00,0,TA00155471,,F,B,C,,C,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.14.03,#EETJR1,,,,,1900-01-01 16:19:00,N,Y,,,,,,FIN
1722,MO0957300,495,2016-05-06 00:00:00,1,TA00155472,,M,B,C,,S,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.15.13,#EETJR1,,,,,1900-01-01 11:39:00,N,N,N,,,,,FIN
1723,MO0957300,498,2016-05-06 00:00:00,0,TA00155527,,F,W,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.28.33,#EETJR1,,,,,1900-01-01 07:45:00,N,Y,,,,,,FIN
1724,MO0957300,510,2016-05-06 00:00:00,0,TA00155719,,M,B,C,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.25.08,#EETJR1,,,,,1900-01-01 23:00:00,N,N,,,,,,FIN
1725,MO0957300,510,2016-05-06 00:00:00,1,TA00155720,,F,B,C,,O,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.25.41,#EETJR1,,,,,1900-01-01 20:03:00,N,N,N,,,,,FIN
1726,MO0957300,504,2016-05-06 00:00:00,0,TA00155820,,M,B,B,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.45.56,#EETJR1,,,,,1900-01-01 02:30:00,N,Y,N,,,,,FIN
1727,MO0957300,504,2016-05-06 00:00:00,1,TA00155821,,F,B,B,,C,,,,,,,,,,Y,,C,Y,A,,D,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.46.52,#EETJR1,,,,,1900-01-01 10:10:00,Y,Y,,B,,,,FIN
1728,MO0957300,504,2016-05-06 00:00:00,2,TA00155822,,F,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.47.39,#EETJR1,,,,,1900-01-01 09:40:00,Y,Y,,,,,,FIN
1729,MO0957300,512,2016-05-06 00:00:00,0,TA00155933,,F,B,C,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.38.56,#EETJR1,,,,,1900-01-01 22:40:00,N,Y,N,,,,,FIN
1730,MO0957300,512,2016-05-06 00:00:00,1,TA00155934,,M,B,B,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.48.02,#EETJR1,,,,,1900-01-01 23:35:00,N,N,N,,,,,FIN
1731,MO0957300,419,2016-05-07 00:00:00,0,TA00156466,,F,W,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.32.34,#EETJR1,,,,,1900-01-01 20:00:00,N,N,,,,,,FIN
1732,MO0957300,510,2016-05-07 00:00:00,0,TA00156684,,F,B,C,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.20.53,#EETJR1,,,,,1900-01-01 03:34:00,N,Y,,,,,,FIN
1733,MO0957300,510,2016-05-07 00:00:00,1,TA00156685,,F,B,B,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.30.54,#EETJR1,,,,,1900-01-01 21:34:00,N,N,N,,,,,FIN
1734,MO0957300,490,2016-05-07 00:00:00,0,TA00156754,,F,W,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.26.21,#EETJR1,,,,,1900-01-01 08:15:00,Y,Y,,,,I,,FIN
1735,MO0957300,490,2016-05-07 00:00:00,1,TA00156755,,F,B,B,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.27.19,#EETJR1,,,,,1900-01-01 07:44:00,N,N,,,,,,FIN
1736,MO0957300,504,2016-05-07 00:00:00,0,TA00156789,,M,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.29.35,#EETJR1,,,,,1900-01-01 13:00:00,Y,Y,,,,,,FIN
1737,MO0957300,504,2016-05-07 00:00:00,1,TA00156790,,M,B,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.30.05,#EETJR1,,,,,1900-01-01 09:50:00,Y,N,N,,,,,FIN
1738,MO0957300,513,2016-05-07 00:00:00,0,TA00156830,,M,W,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.36.16,#EETJR1,,,,,1900-01-01 21:19:00,N,N,,,,,,FIN
1739,MO0957300,513,2016-05-07 00:00:00,1,TA00156831,,M,W,B,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.06.24,#EETJR1,,,,,1900-01-01 08:42:00,N,N,N,,,,,FIN
1740,MO0957300,513,2016-05-07 00:00:00,2,TA00156832,,F,W,B,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.07.06,#EETJR1,,,,,1900-01-01 21:43:00,Y,N,,,,,,FIN
1741,MO0957300,516,2016-05-08 00:00:00,0,TA00157007,,F,U,B,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.17.30,#EETJR1,,,,,1900-01-01 07:15:00,N,Y,,,,,,FIN
1742,MO0957300,516,2016-05-08 00:00:00,1,TA00157008,,M,B,A,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.18.49,#EETJR1,,,,,1900-01-01 11:05:00,N,N,,,,,,FIN
1743,MO0957300,506,2016-05-08 00:00:00,0,TA00157025,,M,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/10/2016,23.59.57,#EETJR1,,,,,1900-01-01 12:20:00,N,Y,,,,,,FIN
1744,MO0957300,419,2016-05-08 00:00:00,0,TA00157254,,M,B,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.35.26,#EETJR1,,,,,1900-01-01 14:07:00,N,N,,,,,,FIN
1745,MO0957300,510,2016-05-08 00:00:00,0,TA00157420,,F,B,B,,S,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.37.37,#EETJR1,,,,,1900-01-01 01:55:00,N,N,,,,,,FIN
1746,MO0957300,490,2016-05-08 00:00:00,0,TA00157454,,M,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/10/2016,23.58.06,#EETJR1,,,,,1900-01-01 09:50:00,N,Y,,,,,,FIN
1747,MO0957300,490,2016-05-08 00:00:00,1,TA00157455,,M,A,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/10/2016,23.59.21,#EETJR1,,,,,1900-01-01 11:05:00,N,Y,,,,,,FIN
1748,MO0957300,504,2016-05-08 00:00:00,0,TA00157478,,F,B,D,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.16.54,#EETJR1,,,,,1900-01-01 09:35:00,Y,Y,,,,,,FIN
1749,MO0957300,513,2016-05-08 00:00:00,0,TA00157537,,F,B,B,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.20.23,#EETJR1,,,,,1900-01-01 22:20:00,N,Y,,,,,,FIN
1750,MO0957300,434,2016-05-09 00:00:00,0,TA00157662,,M,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.48.38,#EETJR1,,,,,1900-01-01 22:24:00,N,Y,,,,,,FIN
1751,MO0957300,434,2016-05-09 00:00:00,1,TA00157663,,F,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.51.38,#EETJR1,,,,,1900-01-01 21:19:00,N,N,,,,,,FIN
1752,MO0957300,494,2016-05-09 00:00:00,0,TA00157739,,M,W,B,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.11.59,#EETJR1,,,,,1900-01-01 17:40:00,N,N,,,,,,FIN
1753,MO0957300,509,2016-05-09 00:00:00,0,TA00157877,,M,A,B,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.07.34,#EETJR1,,,,,1900-01-01 15:50:00,N,Y,N,,,,,FIN
1754,MO0957300,509,2016-05-09 00:00:00,1,TA00157878,,F,B,C,,N,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.08.27,#EETJR1,,,,,1900-01-01 15:57:00,N,N,N,,,,,FIN
1755,MO0957300,509,2016-05-09 00:00:00,2,TA00157879,,M,B,C,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.11.22,#EETJR1,,,,,1900-01-01 10:30:00,N,N,N,,,,,FIN
1756,MO0957300,509,2016-05-09 00:00:00,3,TA00157880,,M,B,D,,C,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.12.59,#EETJR1,,,,,1900-01-01 07:08:00,Y,Y,,,,,,FIN
1757,MO0957300,418,2016-05-09 00:00:00,0,TA00157908,,F,W,B,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.52.35,#EETJR1,,,,,1900-01-01 21:05:00,N,Y,,,,,,FIN
1758,MO0957300,503,2016-05-09 00:00:00,0,TA00158181,,M,B,B,,C,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.03.31,#EETJR1,,,,,1900-01-01 23:59:00,N,N,,,,I,,FIN
1759,MO0957300,503,2016-05-09 00:00:00,1,TA00158182,,F,B,B,,C,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.05.56,#EETJR1,,,,,1900-01-01 22:20:00,N,Y,,,,,,FIN
1760,MO0957300,510,2016-05-09 00:00:00,0,TA00158287,,M,B,C,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.19.19,#EETJR1,,,,,1900-01-01 02:28:00,N,Y,N,,,,,FIN
1761,MO0957300,510,2016-05-09 00:00:00,1,TA00158288,,M,B,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.19.49,#EETJR1,,,,,1900-01-01 00:45:00,N,N,,,,,,FIN
1762,MO0957300,514,2016-05-09 00:00:00,0,TA00158462,,M,B,D,,C,M,,,,,,,F,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.00.22,#EETJR1,,,,,1900-01-01 20:45:00,N,N,N,,,,,FIN
1763,MO0957300,453,2016-05-10 00:00:00,0,TA00158704,,M,W,D,,N,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.59.07,#EETJR1,,,,,1900-01-01 06:01:00,Y,Y,,,,,,FIN
1764,MO0957300,464,2016-05-10 00:00:00,0,TA00158813,,F,B,C,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.53.28,#EETJR1,,,,,1900-01-01 00:06:00,N,Y,,,,,,FIN
1765,MO0957300,358,2016-05-10 00:00:00,0,TA00158921,,F,W,C,,S,M,,,,I,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.51.28,#NIEYM1,,,,,1900-01-01 16:24:00,N,Y,,,,,,FIN
1766,MO0957300,509,2016-05-10 00:00:00,0,TA00159052,,F,B,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.49.17,#NIEYM1,,,,,1900-01-01 15:00:00,N,N,N,,,,,FIN
1767,MO0957300,418,2016-05-10 00:00:00,0,TA00159083,,F,B,B,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.55.14,#NIEYM1,,,,,1900-01-01 22:10:00,N,N,,,,,,FIN
1768,MO0957300,503,2016-05-10 00:00:00,0,TA00159449,,F,W,B,,C,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.04.50,#EETJR1,,,,,1900-01-01 04:10:00,N,N,,,,I,,FIN
1769,MO0957300,503,2016-05-10 00:00:00,1,TA00159450,,M,B,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.52.18,#NIEYM1,,,,,1900-01-01 11:30:00,N,Y,N,,,I,,FIN
1770,MO0957300,479,2016-05-10 00:00:00,0,TA00159459,,M,U,D,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,01.02.37,#EETJR1,,,,,1900-01-01 00:55:00,N,N,,,,,,FIN
1771,MO0957300,479,2016-05-10 00:00:00,1,TA00159460,,M,W,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.55.51,#NIEYM1,,,,,1900-01-01 21:30:00,N,N,,,,,,FIN
1772,MO0957300,479,2016-05-10 00:00:00,2,TA00159461,,M,B,B,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.56.42,#NIEYM1,,,,,1900-01-01 22:40:00,N,N,,,,,,FIN
1773,MO0957300,511,2016-05-10 00:00:00,0,TA00159620,,F,B,C,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.58.19,#NIEYM1,,,,,1900-01-01 20:00:00,N,N,,,,,,FIN
1774,MO0957300,486,2016-05-10 00:00:00,0,TA00159651,,M,W,B,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.50.11,#NIEYM1,,,,,1900-01-01 00:50:00,N,Y,N,,,,,FIN
1775,MO0957300,486,2016-05-10 00:00:00,1,TA00159652,,M,W,C,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.50.52,#NIEYM1,,,,,1900-01-01 13:12:00,N,Y,N,,,,,FIN
1776,MO0957300,491,2016-05-10 00:00:00,0,TA00159834,,F,U,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.53.50,#NIEYM1,,,,,1900-01-01 23:00:00,N,Y,,,,,,FIN
1777,MO0957300,491,2016-05-10 00:00:00,1,TA00159835,,F,B,D,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.54.32,#NIEYM1,,,,,1900-01-01 19:50:00,N,N,,,,,,FIN
1778,MO0957300,514,2016-05-10 00:00:00,0,TA00159890,,F,B,D,,S,M,,,,,,,F,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/11/2016,00.59.39,#EETJR1,,,,,1900-01-01 04:55:00,N,Y,N,,,,,FIN
1779,MO0957300,514,2016-05-10 00:00:00,1,TA00159891,,M,B,D,,S,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.46.17,#NIEYM1,,,,,1900-01-01 23:30:00,N,Y,N,,,,,FIN
1780,MO0957300,514,2016-05-10 00:00:00,2,TA00159892,,M,W,D,,C,M,,,,,,,F,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.47.05,#NIEYM1,,,,,1900-01-01 20:20:00,N,Y,,,,,,FIN
1781,MO0957300,506,2016-05-11 00:00:00,0,TA00160289,,F,W,C,,C,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.40.53,#NIEYM1,,,,,1900-01-01 11:32:00,N,Y,,,,,,FIN
1782,MO0957300,385,2016-05-11 00:00:00,0,TA00160329,,M,W,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.44.19,#NIEYM1,,,,,1900-01-01 08:19:00,N,Y,,,,,,FIN
1783,MO0957300,385,2016-05-11 00:00:00,1,TA00160330,,F,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.45.12,#NIEYM1,,,,,1900-01-01 18:00:00,Y,Y,,,,I,,FIN
1784,MO0957300,495,2016-05-11 00:00:00,0,TA00160644,,F,W,C,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.42.48,#NIEYM1,,,,,1900-01-01 10:04:00,N,N,,,,,,FIN
1785,MO0957300,497,2016-05-11 00:00:00,0,TA00160665,,M,W,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.41.41,#NIEYM1,,,,,1900-01-01 07:45:00,N,N,,,,,,FIN
1786,MO0957300,503,2016-05-11 00:00:00,0,TA00160735,,F,B,C,,C,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.53.02,#NIEYM1,,,,,1900-01-01 12:05:00,N,Y,,,,I,,FIN
1787,MO0957300,479,2016-05-11 00:00:00,0,TA00160739,,F,B,D,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.57.22,#NIEYM1,,,,,1900-01-01 05:50:00,N,Y,,,,,,FIN
1788,MO0957300,514,2016-05-11 00:00:00,0,TA00160971,,F,B,B,,N,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.36.39,#NIEYM1,,,,,1900-01-01 22:16:00,N,N,N,,,,,FIN
1789,MO0957300,506,2016-05-12 00:00:00,0,TA00161334,,F,B,B,,C,M,,,,I,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.16.27,#EETJR1,,,,,1900-01-01 11:40:00,N,N,,,,,,FIN
1790,MO0957300,506,2016-05-12 00:00:00,1,TA00161335,,M,B,D,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.17.05,#EETJR1,,,,,1900-01-01 16:23:00,N,N,N,,,,,FIN
1791,MO0957300,409,2016-05-12 00:00:00,0,TA00161497,,F,B,D,,C,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.17.33,#EETJR1,,,,,1900-01-01 14:00:00,N,Y,,,,,,FIN
1792,MO0957300,423,2016-05-12 00:00:00,0,TA00161701,,M,A,C,,N,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.39.43,#NIEYM1,,,,,1900-01-01 04:25:00,N,N,,,,,,FIN
1793,MO0957300,490,2016-05-12 00:00:00,0,TA00162049,,F,B,B,,N,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.18.56,#EETJR1,,,,,1900-01-01 11:40:00,N,Y,,,,,,FIN
1794,MO0957300,504,2016-05-12 00:00:00,0,TA00162078,,F,B,D,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.19.29,#EETJR1,,,,,1900-01-01 07:40:00,Y,Y,N,,,,,FIN
1795,MO0957300,504,2016-05-12 00:00:00,1,TA00162079,,M,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.19.54,#EETJR1,,,,,1900-01-01 07:52:00,N,Y,,,,,,FIN
1796,MO0957300,504,2016-05-12 00:00:00,2,TA00162080,,F,B,C,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.20.17,#EETJR1,,,,,1900-01-01 08:00:00,N,Y,N,,,,,FIN
1797,MO0957300,514,2016-05-12 00:00:00,0,TA00162203,,M,B,C,,S,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.37.54,#NIEYM1,,,,,1900-01-01 00:30:00,Y,Y,N,,,I,,FIN
1798,MO0957300,514,2016-05-12 00:00:00,1,TA00162204,,M,W,D,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.39.01,#NIEYM1,,,,,1900-01-01 21:53:00,N,Y,N,,,I,,FIN
1799,MO0957300,513,2016-05-12 00:00:00,0,TA00162209,,F,B,B,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/12/2016,23.35.50,#NIEYM1,,,,,1900-01-01 04:02:00,N,Y,,,,,,FIN
1800,MO0957300,513,2016-05-12 00:00:00,1,TA00162210,,F,B,C,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/13/2016,23.18.18,#EETJR1,,,,,1900-01-01 20:17:00,N,Y,N,,,,,FIN
1801,MO0957300,453,2016-05-13 00:00:00,0,TA00162469,,M,B,B,,O,,,,,,,,,,Y,W,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,5/26/2016,03.19.31,#GRALR1,,,,,1900-01-01 20:30:00,Y,N,,B,,I,,FIN
1802,MO0957300,418,2016-05-13 00:00:00,0,TA00162680,,F,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/26/2016,02.33.50,#GRALR1,,,,,1900-01-01 20:40:00,N,N,,,,,,FIN
1803,MO0957300,503,2016-05-13 00:00:00,0,TA00162972,,M,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/26/2016,02.33.10,#GRALR1,,,,,1900-01-01 22:50:00,N,N,,,,,,FIN
1804,MO0957300,479,2016-05-13 00:00:00,0,TA00162978,,M,B,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,5/26/2016,02.35.33,#GRALR1,,,,,1900-01-01 20:15:00,N,N,,,,,,FIN
