ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,497,11/25/2016,0,TA00365400,,M,W,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.19.23,#GRALR1,,,,,,,1355,N,Y,,,,,,FIN
MO0957300,509,11/25/2016,0,TA00365472,,F,B,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.31.39,#GRALR1,,,,,,,2010,N,Y,,,,,,FIN
MO0957300,509,11/25/2016,1,TA00365473,,M,A,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.33.03,#GRALR1,,,,,,,2210,N,Y,,,,,,FIN
MO0957300,500,11/25/2016,0,TA00365490,,M,B,C,,,I,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.35.33,#GRALR1,,,,,,,2340,N,Y,,,,,,FIN
MO0957300,503,11/25/2016,0,TA00365547,,M,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.31.05,#GRALR1,,,,,,,825,N,Y,,,,,,FIN
MO0957300,503,11/25/2016,1,TA00365548,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.31.53,#GRALR1,,,,,,,1340,N,N,N,,,I,,FIN
MO0957300,503,11/25/2016,2,TA00365549,,F,B,C,,,C,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.33.41,#GRALR1,,,,,,,1350,N,Y,,,,,,FIN
MO0957300,503,11/25/2016,3,TA00365550,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.34.27,#GRALR1,,,,,,,10,N,N,,,,I,,FIN
MO0957300,511,11/25/2016,0,TA00365624,,M,B,B,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.29.09,#GRALR1,,,,,,,1415,N,N,,,,,,FIN
MO0957300,511,11/25/2016,1,TA00365625,,M,B,B,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.30.10,#GRALR1,,,,,,,1640,N,N,,,,,,FIN
MO0957300,519,11/25/2016,0,TA00365637,,F,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.02.53,#GRALR1,,,,,,,855,N,N,,,,,,FIN
MO0957300,519,11/25/2016,1,TA00365638,,M,B,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.04.29,#GRALR1,,,,,,,905,N,N,,,,,,FIN
MO0957300,519,11/25/2016,2,TA00365639,,M,B,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.05.24,#GRALR1,,,,,,,5,N,Y,,,,,,FIN
MO0957300,519,11/25/2016,3,TA00365640,,F,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.08.59,#GRALR1,,,,,,,35,N,N,,,,,,FIN
MO0957300,519,11/25/2016,4,TA00365641,,F,W,D,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.09.41,#GRALR1,,,,,,,1705,N,N,,,,I,,FIN
MO0957300,519,11/25/2016,5,TA00365642,,M,A,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.10.34,#GRALR1,,,,,,,1510,N,N,,,,,,FIN
MO0957300,519,11/25/2016,6,TA00365643,,M,B,D,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.11.31,#GRALR1,,,,,,,1825,N,N,,,,,O,FIN
MO0957300,519,11/25/2016,7,TA00365644,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.12.54,#GRALR1,,,,,,,830,N,N,,,,,,FIN
MO0957300,491,11/25/2016,0,TA00365734,,M,B,B,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.13.53,#GRALR1,,,,,,,1445,N,N,,,,,,FIN
MO0957300,491,11/25/2016,1,TA00365735,,M,B,C,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.14.50,#GRALR1,,,,,,,1502,N,Y,,,,,,FIN
MO0957300,491,11/25/2016,2,TA00365736,,M,B,B,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.15.55,#GRALR1,,,,,,,935,N,N,,,,I,O,FIN
MO0957300,493,11/26/2016,0,TA00366007,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,Y,A,,D,,,,,,,,P,,,,,,,N,,,,,,,,,11/30/2016,01.53.15,#GRALR1,,,,,,,1120,N,N,,,,,,FIN
MO0957300,517,11/26/2016,0,TA00366051,,M,B,C,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.42.42,#GRALR1,,,,,,,240,N,N,N,,,,,FIN
MO0957300,506,11/26/2016,0,TA00366094,,M,A,B,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.16.06,#GRALR1,,,,,,,28,N,N,,,,,,FIN
MO0957300,506,11/26/2016,1,TA00366095,,M,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.58.51,#GRALR1,,,,,,,1711,N,Y,N,,,,,FIN
MO0957300,518,11/26/2016,0,TA00366135,,M,H,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.03.02,#GRALR1,,,,,,,1820,N,N,,,,I,O,FIN
MO0957300,1413,11/26/2016,0,TA00366292,,M,A,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.00.57,#GRALR1,,,,,,,506,N,N,N,,,,,FIN
MO0957300,1435,11/26/2016,0,TA00366293,,F,B,B,,,C,,,,,,,,,,,Y,,C,,Y,B,,D,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.13.45,#GRALR1,,,,,,,1435,N,N,,B,,I,,FIN
MO0957300,500,11/26/2016,0,TA00366411,,M,B,D,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.51.18,#GRALR1,,,,,,,2050,N,Y,,,,,,FIN
MO0957300,485,11/26/2016,0,TA00366460,,M,W,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.28.00,#GRALR1,,,,,,,520,N,N,N,,,I,,FIN
MO0957300,503,11/26/2016,0,TA00366504,,F,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.17.50,#GRALR1,,,,,,,1330,N,N,,,,,,FIN
MO0957300,511,11/26/2016,0,TA00366559,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.04.32,#GRALR1,,,,,,,835,N,N,,,,,,FIN
MO0957300,511,11/26/2016,1,TA00366560,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.09.47,#GRALR1,,,,,,,909,N,Y,,,,,,FIN
MO0957300,454,11/27/2016,0,TA00366816,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.19.12,#GRALR1,,,,,,,2040,N,N,,,,,,FIN
MO0957300,454,11/27/2016,1,TA00366817,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.25.40,#GRALR1,,,,,,,2040,N,N,,,,,,FIN
MO0957300,456,11/27/2016,0,TA00366818,,M,B,B,,,O,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.27.06,#GRALR1,,,,,,,2050,N,Y,,,,I,,FIN
MO0957300,493,11/27/2016,0,TA00366819,,F,W,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.54.23,#GRALR1,,,,,,,300,N,N,,,,,,FIN
MO0957300,506,11/27/2016,0,TA00366869,,F,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.00.28,#GRALR1,,,,,,,1515,N,N,,,,,,FIN
MO0957300,506,11/27/2016,1,TA00366870,,F,A,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.01.16,#GRALR1,,,,,,,1655,N,Y,,,,,,FIN
MO0957300,509,11/27/2016,0,TA00367034,,M,B,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.47.59,#GRALR1,,,,,,,410,N,N,,,,,,FIN
MO0957300,509,11/27/2016,1,TA00367035,,M,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.48.56,#GRALR1,,,,,,,210,N,Y,,,,,,FIN
MO0957300,503,11/27/2016,0,TA00367080,,F,W,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.02.07,#GRALR1,,,,,,,1015,N,Y,,,,,,FIN
MO0957300,511,11/27/2016,0,TA00367120,,F,B,D,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,01.59.34,#GRALR1,,,,,,,1340,N,N,,,,,,FIN
MO0957300,513,11/27/2016,0,TA00367189,47218,F,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/3/2017,05.47.54,#WINJE1,,,,,,513,1352,N,Y,N,,,,,FIN
MO0957300,518,11/28/2016,0,TA00367465,,M,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.58.02,#GRALR1,,,,,,,2150,N,N,,,,,,FIN
MO0957300,415,11/28/2016,0,TA00367477,,F,B,B,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.55.33,#GRALR1,,,,,,,1534,N,N,,,,,,FIN
MO0957300,510,11/28/2016,0,TA00367787,,F,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,04.01.53,#GRALR1,,,,,,,2000,N,Y,N,,,,,FIN
MO0957300,486,11/28/2016,0,TA00367799,,M,B,A,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.57.15,#GRALR1,,,,,,,2140,N,N,,,,,,FIN
MO0957300,504,11/28/2016,0,TA00367842,,F,W,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.54.41,#GRALR1,,,,,,,845,N,Y,,,,,,FIN
MO0957300,521,11/28/2016,0,TA00367911,,M,W,C,,,C,M,E,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,02.37.14,#GRALR1,,,,,,,727,N,N,,,,,,FIN
MO0957300,521,11/28/2016,1,TA00367912,,M,B,C,,,C,M,E,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.59.03,#GRALR1,,,,,,,2334,N,N,,,,,,FIN
MO0957300,526,11/29/2016,0,TA00368373,,M,A,B,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/29/2016,05.23.33,#GRALR1,,,,,,,2031,N,N,,,,,,FIN
MO0957300,510,11/29/2016,0,TA00368701,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,04.00.08,#GRALR1,,,,,,,308,N,Y,N,,,I,,FIN
MO0957300,510,11/29/2016,1,TA00368702,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,04.01.05,#GRALR1,,,,,,,200,N,N,,,,,,FIN
MO0957300,494,11/30/2016,0,TA00369122,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/4/2016,19.12.09,#DUNJM1,,,,,,,425,N,N,,,,,,FIN
MO0957300,571,11/30/2016,0,TA00369380,,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,11/30/2016,03.27.32,#GRALR1,,,,,,,1046,N,N,,,,,,FIN
MO0957300,510,11/30/2016,0,TA00369632,,F,A,B,,,O,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.18.32,#DARET2,,,,,,,2156,N,N,N,,,,,FIN
MO0957300,514,12/1/2016,0,TA00369935,,F,B,B,,,N,,,,,,,,,,,N,,,,Y,B,,D,,,,,,,,,Y,D,,,,,Y,W,D,,,,,,,12/13/2016,01.37.57,#DARET2,,,,,,,59,N,Y,,B,T,I,O,FIN
MO0957300,506,12/1/2016,0,TA00370160,,M,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.41.31,#DARET2,,,,,,,1140,N,N,,,,,,FIN
MO0957300,509,12/1/2016,0,TA00370530,44257,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/5/2016,12.34.17,#WINJE1,,,,,,,1910,N,Y,,,,,,FIN
MO0957300,511,12/1/2016,0,TA00370732,,M,B,C,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.42.26,#DARET2,,,,,,,2359,N,N,,,,,,FIN
MO0957300,511,12/1/2016,1,TA00370733,,F,B,D,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.43.45,#DARET2,,,,,,,1500,N,Y,,,,,,FIN
MO0957300,504,12/1/2016,0,TA00370771,,M,B,B,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.40.14,#DARET2,,,,,,,30,N,Y,,,,,,FIN
MO0957300,522,12/1/2016,0,TA00370940,,F,W,B,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/5/2016,12.21.04,#WINJE1,,,,,,,1823,N,N,,,,,O,FIN
MO0957300,515,12/2/2016,0,TA00371007,,M,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.48.23,#DARET2,,,,,,,2020,N,N,,,,,,FIN
MO0957300,358,12/2/2016,0,TA00371169,,F,B,D,,,N,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/5/2016,12.23.05,#WINJE1,,,,,,,630,N,N,,,,,,FIN
MO0957300,358,12/2/2016,1,TA00371170,,F,B,D,,,N,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.19.25,#DARET2,,,,,,,630,N,N,,,,,,FIN
MO0957300,509,12/2/2016,0,TA00371562,,F,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/5/2016,12.57.56,#WINJE1,,,,,,,45,N,N,N,,,I,,FIN
MO0957300,519,12/2/2016,0,TA00371759,,M,B,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2016,05.49.10,#DUNJM1,,,,,,,1105,N,N,,,,I,O,FIN
MO0957300,491,12/2/2016,0,TA00371882,,M,W,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2016,05.35.38,#DUNJM1,,,,,,,25,N,N,N,,,I,,FIN
MO0957300,433,12/3/2016,0,TA00372058,,M,W,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.14.29,#DARET2,,,,,,,1035,N,N,,,,I,O,FIN
MO0957300,433,12/3/2016,1,TA00372059,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.15.23,#DARET2,,,,,,,1410,N,Y,N,,,I,,FIN
MO0957300,433,12/3/2016,2,TA00372060,,M,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.16.16,#DARET2,,,,,,,1645,N,N,,,,I,O,FIN
MO0957300,400,12/3/2016,0,TA00372275,,M,W,A,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.04.57,#DARET2,,,,,,,2238,N,N,,,,,,FIN
MO0957300,400,12/3/2016,1,TA00372276,,M,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.05.47,#DARET2,,,,,,,2224,N,N,,,,,,FIN
MO0957300,419,12/3/2016,0,TA00372412,,F,B,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.56.38,#DARET2,,,,,,,2124,N,N,,,,,,FIN
MO0957300,497,12/3/2016,0,TA00372484,,F,B,C,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.17.26,#DARET2,,,,,,,930,N,N,,,,,,FIN
MO0957300,485,12/3/2016,0,TA00372582,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.55.19,#DARET2,,,,,,,2135,N,N,,,,,,FIN
MO0957300,510,12/3/2016,0,TA00372658,,M,W,B,,,N,M,,,,,,,,,O,N,,,,Y,A,,,,,,,O,,,,,,,,,,N,,,,,,,,,12/13/2016,01.45.21,#DARET2,,,,,,,7,N,Y,N,B,,,,FIN
MO0957300,510,12/3/2016,1,TA00372659,,M,B,D,,,O,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.53.22,#DARET2,,,,,,,2127,N,N,,,,,,FIN
MO0957300,510,12/3/2016,2,TA00372660,,M,B,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.54.22,#DARET2,,,,,,,2258,N,N,N,,,,,FIN
MO0957300,511,12/3/2016,0,TA00372694,,M,B,C,,,O,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.47.31,#DARET2,,,,,,,2040,N,N,N,,,,,FIN
MO0957300,511,12/3/2016,1,TA00372695,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.49.31,#DARET2,,,,,,,1640,N,N,,,,,,FIN
MO0957300,511,12/3/2016,2,TA00372696,,M,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.52.07,#DARET2,,,,,,,1445,N,N,,,,,,FIN
MO0957300,513,12/3/2016,0,TA00372812,,F,A,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,01.58.00,#DARET2,,,,,,,2230,N,N,N,,,,,FIN
MO0957300,513,12/3/2016,1,TA00372813,,F,B,C,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.02.13,#DARET2,,,,,,,2043,N,N,,,,,,FIN
MO0957300,513,12/3/2016,2,TA00372814,,F,W,D,,,N,M,,,,I,,,,F,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.04.02,#DARET2,,,,,,,720,N,N,N,,,,,FIN
MO0957300,516,12/4/2016,0,TA00373015,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.07.46,#DARET2,,,,,,,752,N,N,,,,,,FIN
MO0957300,516,12/4/2016,1,TA00373016,,M,W,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.08.39,#DARET2,,,,,,,1336,N,Y,N,,,,,FIN
MO0957300,423,12/4/2016,0,TA00373163,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.09.35,#DARET2,,,,,,,2031,N,N,,,,,,FIN
MO0957300,44578,12/4/2016,0,TA00373166,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.06.51,#DARET2,,,,,,,250,Y,Y,,,,,,FIN
MO0957300,510,12/4/2016,0,TA00373263,,M,B,B,,,C,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.10.35,#DARET2,,,,,,,1930,N,N,N,,,,,FIN
MO0957300,513,12/4/2016,0,TA00373316,,M,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.12.06,#DARET2,,,,,,,2027,N,Y,N,,,,,FIN
MO0957300,513,12/4/2016,1,TA00373317,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/13/2016,02.13.06,#DARET2,,,,,,,2252,N,N,,,,,,FIN
MO0957300,453,12/5/2016,0,TA00373481,16-44717,F,B,C,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.31.29,#HEAON1,,,,,,,1441,Y,Y,,,,,,FIN
MO0957300,494,12/5/2016,0,TA00373515,16-44754,F,W,D,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.23.14,#HEAON1,,,,,,,2005,N,N,,,,,,FIN
MO0957300,517,12/5/2016,0,TA00373564,,F,W,C,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.20.33,#HEAON1,,,,,,,58,N,N,N,,,,,FIN
MO0957300,506,12/5/2016,0,TA00373605,16-44710,M,W,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.30.19,#HEAON1,,,,,,,1354,N,N,,,,,,FIN
MO0957300,506,12/5/2016,1,TA00373606,16-44707,F,W,D,,,C,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.30.58,#HEAON1,,,,,,,1326,N,Y,N,,,,,FIN
MO0957300,509,12/5/2016,0,TA00373911,16-44758,F,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.25.24,#HEAON1,,,,,,,2050,N,N,N,,,,,FIN
MO0957300,509,12/5/2016,1,TA00373912,16-44767,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.26.07,#HEAON1,,,,,,,2330,N,N,,,,,,FIN
MO0957300,500,12/5/2016,0,TA00373933,,F,W,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/5/2016,13.10.52,#WINJE1,,,,,,,1930,N,Y,,,,,,FIN
MO0957300,500,12/5/2016,1,TA00373934,,M,B,B,,,C,,,,,,,,,,,N,,,,Y,B,C,,,,,N,,I,,,Y,,,W,,,Y,,,,,,O,,,12/5/2016,13.14.45,#WINJE1,,,,,,,245,N,N,,B,,I,O,FIN
MO0957300,500,12/5/2016,2,TA00373935,,F,B,C,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.21.00,#HEAON1,,,,,,,2210,N,Y,,,,,,FIN
MO0957300,485,12/5/2016,0,TA00374005,16-44762,M,B,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.27.10,#HEAON1,,,,,,,2145,N,Y,,,,,,FIN
MO0957300,503,12/5/2016,0,TA00374021,16-44714,M,W,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.28.29,#HEAON1,,,,,,,1420,N,N,,,,,,FIN
MO0957300,503,12/5/2016,1,TA00374022,16-44696,M,W,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2016,19.29.06,#HEAON1,,,,,,,1020,N,N,,,,,,FIN
