ORI, DSN, STOP_DATE, TIME_OF_STOP, SEQ_NO, REF_NO, EVENT_NO, RACE_BEFORE_STOP, RES_JURISDICTION, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_INVESTIGATIVE, VIOL_EQUIPMENT, VIOL_LICENSE, VIOL_MOVING, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOP_NO_ACTION, STOP_OTHER, STOPARRESTIND, SEARCH_CONDUCT, SEARCH_BOTH, SEARCHED_PERSON, SEARCHED_PROPERTY, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_TRAFF_VIOL, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, STATUS_CODE,,,,,,,,,,,,,,,,,,,,
MO0957300,517,9/26/2018,2340,0,TA01191320,18-28253,N,N,M,B,D,,,C,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,02.43.17,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,497,9/26/2018,1900,0,TA01191322,18-28225,N,N,F,B,D,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,02.45.14,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,520,9/26/2018,1915,0,TA01191325,18-28228,N,Y,F,W,D,,,C,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,02.46.42,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,9/26/2018,2005,0,TA01191354,18-28231,N,N,M,B,B,,,S,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,04.19.45,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,9/26/2018,2100,0,TA01191357,18-28238,N,Y,M,B,D,,,S,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,04.21.23,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,9/26/2018,2220,0,TA01191360,18-28248,N,Y,F,B,D,,,S,I,,,,,,,,,,,N,W,,,,,Y,B,,,A,C,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,04.23.26,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,9/26/2018,2300,0,TA01191362,18-28251,N,N,M,B,B,,,S,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,04.24.40,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,9/26/2018,2025,0,TA01191363,18-28233,N,N,M,B,D,,,S,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,04.25.41,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,515,9/26/2018,554,0,TA01191369,18-28152,N,Y,F,B,C,,,C,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,04.29.19,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,9/27/2018,1800,0,TA01190839,18-28332,Y,N,F,B,B,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.09.17,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,532,9/27/2018,1026,0,TA01190842,18-28288,Y,N,M,W,B,,,C,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.10.32,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,9/27/2018,1400,0,TA01190843,18-28309,N,N,F,B,B,,,N,I,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.11.41,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,9/27/2018,1315,0,TA01190846,18-28307,N,Y,F,B,D,,,N,I,E,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.17.28,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,524,9/27/2018,1645,0,TA01190848,18-28325,N,N,F,W,B,,,N,,E,,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.19.16,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,9/27/2018,1731,0,TA01190850,18-28330,Y,Y,F,W,B,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.20.22,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,9/27/2018,1617,0,TA01190851,18-28321,N,N,M,A,B,,,S,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.21.44,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,545,9/27/2018,1625,0,TA01190869,18-28323,N,Y,M,W,C,,,C,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.41.29,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,545,9/27/2018,1619,0,TA01190872,18-28322,N,N,F,W,D,,,C,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.44.30,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,545,9/27/2018,925,0,TA01190873,18-28282,N,N,F,B,B,,,C,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.45.29,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,545,9/27/2018,825,0,TA01190880,18-28276,N,N,M,W,C,,,C,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,19.48.55,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,545,9/27/2018,755,0,TA01190905,18-28274,N,N,F,B,B,,,C,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,20.13.55,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,419,9/27/2018,1131,0,TA01190910,18-28297,Y,N,M,B,C,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,20.18.00,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,419,9/27/2018,1101,0,TA01190915,18-28292,N,N,F,W,C,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,20.19.40,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,491,9/27/2018,1717,0,TA01191046,18-28326,Y,Y,F,B,C,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.18.29,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,448,9/27/2018,1200,0,TA01191051,18-28255,N,Y,M,B,B,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.19.45,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,9/27/2018,2043,0,TA01191058,18-28343,N,N,F,B,B,,,C,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.26.12,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,9/27/2018,2305,0,TA01191062,18-28352,N,Y,F,B,D,,,N,,,,M,,I,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.27.37,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,9/27/2018,1943,0,TA01191070,18-28338,N,Y,M,B,C,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.32.47,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,817,9/27/2018,2305,0,TA01191073,18-28351,N,Y,M,B,B,,,N,,,,M,S,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.33.58,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,497,9/27/2018,1945,0,TA01191077,18-28339,N,N,F,W,C,,,C,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.37.31,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,9/27/2018,10,0,TA01191328,18-28256,N,N,M,B,B,,,S,,E,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/29/2018,02.49.17,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/27/2018,1032,0,TA01194468,,N,N,F,W,C,,,N,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.20.04,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,9/27/2018,2234,0,TA01194487,,N,Y,M,B,B,,,O,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.38.50,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,9/28/2018,335,0,TA01191057,18-28354,Y,Y,F,W,C,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,9/28/2018,22.24.05,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,533,9/28/2018,1108,0,TA01194417,,N,N,F,B,D,,,S,I,,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,03.50.31,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,9/28/2018,1503,0,TA01194418,,N,Y,F,W,D,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,03.53.06,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,9/28/2018,1405,0,TA01194419,,N,N,M,W,D,,,N,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,03.54.12,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/28/2018,847,0,TA01194421,,N,N,F,B,C,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,03.56.28,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/28/2018,1100,0,TA01194422,,N,N,F,W,C,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,03.58.02,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/28/2018,725,0,TA01194423,,N,N,M,W,B,,,N,,,,M,S,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.01.35,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/28/2018,1237,0,TA01194429,,N,N,F,W,D,,,N,,,,M,,I,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.25.46,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,491,9/28/2018,1400,0,TA01194430,,N,Y,M,W,D,,,C,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.27.35,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,9/28/2018,745,0,TA01194431,,Y,N,M,B,D,,,S,I,,,,,,,,,,,N,,,,O,,Y,B,,,A,C,,,,S,,,I,,,,,,,Y,W,,,,,,,,,10/2/2018,04.30.06,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,9/28/2018,1025,0,TA01194432,,N,N,M,B,C,,,C,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.31.20,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,400,9/28/2018,2328,0,TA01194434,,N,Y,M,B,C,,,N,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.34.08,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,9/28/2018,2120,0,TA01194489,,N,Y,M,B,C,,,S,,,,M,,I,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.42.14,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,358,9/28/2018,2331,0,TA01194491,,N,Y,F,B,D,,,N,,E,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.43.59,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,9/28/2018,2135,0,TA01194492,,N,N,M,B,B,,,C,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.45.29,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,9/28/2018,2000,0,TA01194493,,N,Y,M,B,B,,,C,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.47.19,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,515,9/28/2018,2316,0,TA01194496,,N,Y,M,U,B,,,S,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.51.21,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,538,9/28/2018,2209,0,TA01194499,,N,N,M,B,B,,,C,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.54.00,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/29/2018,953,0,TA01194438,,N,N,M,B,D,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.36.48,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/29/2018,1150,0,TA01194440,,N,N,F,B,D,,,N,,,,M,,I,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.37.51,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/29/2018,1207,0,TA01194441,,N,N,M,W,B,,,C,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.38.45,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,491,9/29/2018,1320,0,TA01194443,,Y,N,M,W,D,,,N,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.40.51,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,9/29/2018,944,0,TA01194445,,N,N,F,B,D,,,N,I,,,,,,,,,,,N,,,,O,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.42.11,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,9/29/2018,1808,0,TA01194448,,N,N,M,W,C,,,C,I,,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.44.18,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,533,9/29/2018,1115,0,TA01194449,,N,Y,F,B,B,,,C,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.45.35,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,9/29/2018,1200,0,TA01194453,,N,N,M,B,C,,,C,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.49.51,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,9/29/2018,928,0,TA01194464,,N,N,M,W,C,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.15.56,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,9/29/2018,57,0,TA01194486,,N,N,M,B,D,,,O,,,L,M,S,I,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.36.34,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,9/29/2018,230,0,TA01194495,,N,Y,F,W,B,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.49.44,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,443,9/29/2018,200,0,TA01194497,,N,N,F,A,B,,,C,,,,M,,,,,,,O,N,,,,O,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.52.40,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,538,9/29/2018,2359,0,TA01194501,,N,Y,F,B,C,,,C,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.55.26,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,399,9/29/2018,1930,0,TA01194502,,N,N,M,W,B,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.56.50,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,399,9/29/2018,1951,0,TA01194505,,N,N,M,B,B,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,06.00.14,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,9/29/2018,847,0,TA01194508,,Y,N,M,B,C,,,S,I,,,,,,,,,,,N,,,,O,,Y,B,,,A,,,,,S,N,,,Y,,,W,,,N,,,,,,,,,,10/2/2018,06.04.45,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,9/29/2018,1900,0,TA01221713,,N,N,F,B,B,,,S,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/22/2018,09.38.13,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,9/30/2018,1739,0,TA01194433,,N,Y,F,B,D,,,N,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.32.34,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,515,9/30/2018,142,0,TA01194437,,N,N,M,W,B,,,N,,,,M,,,,,,,O,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,04.35.53,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/30/2018,1000,0,TA01194470,,N,N,M,B,D,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.21.55,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/30/2018,900,0,TA01194471,,N,Y,F,W,B,,,C,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.23.02,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,9/30/2018,1148,0,TA01194472,,N,Y,M,A,C,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.24.13,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,9/30/2018,920,0,TA01194475,,N,Y,F,B,B,,,S,I,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.26.12,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,9/30/2018,810,0,TA01194477,,N,Y,F,B,B,,,C,,,L,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.27.06,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,9/30/2018,1040,0,TA01194480,,N,Y,F,W,D,,,I,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.29.42,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,9/30/2018,1248,0,TA01194482,,N,N,M,W,C,,,N,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.32.06,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,491,9/30/2018,840,0,TA01194483,,Y,N,M,B,B,,,N,I,,,,,,,,,,,N,,,,O,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/2/2018,05.33.51,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,9/30/2018,1705,0,TA01195750,,N,N,M,B,C,,,N,I,,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.07.57,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,9/30/2018,225,0,TA01210784,,N,Y,M,B,B,,,O,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/15/2018,00.50.30,#MCIRM1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,9/30/2018,225,0,TA01210785,,N,Y,M,B,B,,,O,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/15/2018,00.51.45,#MCIRM1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,10/1/2018,1305,0,TA01195752,,N,N,M,W,B,,,S,,E,,,,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.10.05,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,10/1/2018,1046,0,TA01195753,,N,Y,M,B,B,,,S,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.12.06,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,10/1/2018,1056,0,TA01195755,,N,Y,F,B,D,,,S,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.14.55,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,520,10/1/2018,902,0,TA01195756,,N,N,M,W,D,,,C,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.16.08,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,520,10/1/2018,918,0,TA01195757,,N,Y,F,A,B,,,C,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.17.15,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,531,10/1/2018,1235,0,TA01195760,,N,N,F,W,D,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.18.53,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,531,10/1/2018,1235,0,TA01195763,,N,N,F,W,D,,,N,,,,M,S,,,,,,,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.20.50,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,10/1/2018,1251,0,TA01195767,,N,N,M,B,C,,,N,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.23.38,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,10/1/2018,940,0,TA01195768,,N,N,F,B,C,,,S,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.25.50,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,527,10/1/2018,2014,0,TA01195771,,N,N,F,W,C,,,N,,E,,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,10/3/2018,04.30.04,#MILM02,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
