ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,518,1/7/2017,0,TA00397635,,F,W,C,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.38.21,#WINJE1,,,,,,,2125,N,N,,,,I,O,FIN
MO0957300,418,1/7/2017,0,TA00397713,,F,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.39.32,#WINJE1,,,,,,,1950,N,N,,,,,,FIN
MO0957300,418,1/7/2017,1,TA00397714,,F,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.40.14,#WINJE1,,,,,,,1940,N,N,,,,,,FIN
MO0957300,418,1/7/2017,2,TA00397715,,M,W,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.42.18,#WINJE1,,,,,,,1930,N,N,,,,,,FIN
MO0957300,426,1/7/2017,0,TA00397755,834,M,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.28.56,#WINJE1,,,,,,,2100,N,N,,,,,,FIN
MO0957300,509,1/7/2017,0,TA00397837,,F,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.02.42,#WINJE1,,,,,,,1120,N,Y,N,,,,,FIN
MO0957300,509,1/7/2017,1,TA00397838,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.03.17,#WINJE1,,,,,,,1127,N,Y,N,,,,,FIN
MO0957300,509,1/7/2017,2,TA00397839,,F,W,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.03.49,#WINJE1,,,,,,,1510,N,N,N,,,,,FIN
MO0957300,509,1/7/2017,3,TA00397840,,M,B,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.04.19,#WINJE1,,,,,,,1550,N,Y,,,,,,FIN
MO0957300,509,1/7/2017,4,TA00397841,,M,W,C,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.05.02,#WINJE1,,,,,,,1705,Y,Y,,,,,,FIN
MO0957300,509,1/7/2017,5,TA00397842,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.24.37,#WINJE1,,,,,,,55,Y,N,N,,,,,FIN
MO0957300,501,1/7/2017,0,TA00397853,,F,B,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.00.46,#WINJE1,,,,,,,940,N,Y,N,,,,,FIN
MO0957300,503,1/7/2017,0,TA00397936,,F,B,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.37.48,#WINJE1,,,,,,,1550,N,N,,,,,,FIN
MO0957300,485,1/7/2017,0,TA00397984,,M,W,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.17.39,#WINJE1,,,,,,,1125,N,N,,,,,,FIN
MO0957300,485,1/7/2017,1,TA00397985,,F,W,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.20.20,#WINJE1,,,,,,,1355,N,Y,,,,,,FIN
MO0957300,485,1/7/2017,2,TA00397986,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.22.10,#WINJE1,,,,,,,1741,N,N,,,,,,FIN
MO0957300,511,1/7/2017,0,TA00398022,,F,B,C,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.33.53,#WINJE1,,,,,,,1918,N,N,N,,,,,FIN
MO0957300,511,1/7/2017,1,TA00398023,,M,A,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.34.25,#WINJE1,,,,,,,2055,N,N,,,,,,FIN
MO0957300,511,1/7/2017,2,TA00398024,,M,W,C,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.34.59,#WINJE1,,,,,,,2305,N,N,,,,,,FIN
MO0957300,511,1/7/2017,3,TA00398025,,M,B,C,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.20.09,#WINJE1,,,,,,,150,N,Y,,,,,,FIN
MO0957300,519,1/7/2017,0,TA00398035,,M,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.31.46,#WINJE1,,,,,,,2100,N,N,,,,I,O,FIN
MO0957300,519,1/7/2017,1,TA00398036,,M,B,C,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.33.12,#WINJE1,,,,,,,1920,N,N,,,,,O,FIN
MO0957300,520,1/7/2017,0,TA00398070,,F,W,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.27.06,#WINJE1,,,,,,,2115,N,Y,,,,,,FIN
MO0957300,491,1/7/2017,0,TA00398124,,F,A,D,,,S,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.05.45,#WINJE1,,,,,,,1926,N,N,,,,,,FIN
MO0957300,514,1/8/2017,0,TA00398214,,M,W,C,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.01.33,#WINJE1,,,,,,,120,N,N,,,,,,FIN
MO0957300,514,1/8/2017,1,TA00398215,,M,W,B,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.04.08,#WINJE1,,,,,,,155,N,N,N,,,I,,FIN
MO0957300,515,1/8/2017,0,TA00398253,,M,A,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.48.39,#WINJE1,,,,,,,1620,N,N,,,,,,FIN
MO0957300,515,1/8/2017,1,TA00398254,,M,B,D,,,C,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.08.30,#WINJE1,,,,,,,1055,N,Y,,,,,,FIN
MO0957300,515,1/8/2017,2,TA00398255,,F,B,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.09.06,#WINJE1,,,,,,,730,N,Y,N,,,,,FIN
MO0957300,517,1/8/2017,0,TA00398344,,M,H,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.10.56,#WINJE1,,,,,,,1019,N,Y,,,,,,FIN
MO0957300,517,1/8/2017,1,TA00398345,,M,H,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.12.21,#WINJE1,,,,,,,508,N,Y,,,,,,FIN
MO0957300,506,1/8/2017,0,TA00398368,,M,B,B,,,C,,,,,,,,,,,N,,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.26.23,#WINJE1,,,,,,,430,N,N,N,B,,I,,FIN
MO0957300,506,1/8/2017,1,TA00398369,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.44.51,#WINJE1,,,,,,,2321,N,N,N,,,I,,FIN
MO0957300,509,1/8/2017,0,TA00398581,,F,B,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.13.04,#WINJE1,,,,,,,1540,Y,N,,,,,,FIN
MO0957300,509,1/8/2017,1,TA00398582,,M,B,C,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.13.37,#WINJE1,,,,,,,1615,N,N,,,,,,FIN
MO0957300,509,1/8/2017,2,TA00398583,,M,W,C,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.16.19,#WINJE1,,,,,,,1635,Y,N,,,,,,FIN
MO0957300,503,1/8/2017,0,TA00398657,,F,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.37.11,#WINJE1,,,,,,,340,N,Y,,,,I,,FIN
MO0957300,503,1/8/2017,1,TA00398658,,M,B,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.47.23,#WINJE1,,,,,,,2110,N,N,,,,,,FIN
MO0957300,485,1/8/2017,0,TA00398688,,F,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.06.34,#WINJE1,,,,,,,1036,N,N,,,,,,FIN
MO0957300,485,1/8/2017,1,TA00398689,,M,B,B,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.07.19,#WINJE1,,,,,,,1353,N,Y,,,,,,FIN
MO0957300,485,1/8/2017,2,TA00398690,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.08.02,#WINJE1,,,,,,,1720,N,N,,,,,,FIN
MO0957300,511,1/8/2017,0,TA00398744,,M,W,C,,,C,,,,,,,,,,,N,,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,1/12/2017,19.16.22,#WINJE1,,,,,,,350,N,N,,B,,I,O,FIN
MO0957300,519,1/8/2017,0,TA00398757,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.31.10,#WINJE1,,,,,,,300,N,Y,,,,I,O,FIN
MO0957300,491,1/8/2017,0,TA00398865,,F,W,A,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.43.45,#WINJE1,,,,,,,340,N,N,N,,,I,,FIN
MO0957300,491,1/8/2017,1,TA00398866,,F,B,B,,,S,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.44.16,#WINJE1,,,,,,,240,N,N,,,,,,FIN
MO0957300,514,1/9/2017,0,TA00398943,,M,B,C,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.46.50,#WINJE1,,,,,,,525,N,N,,,,,,FIN
MO0957300,453,1/9/2017,0,TA00399083,,F,B,D,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.46.21,#WINJE1,,,,,,,638,N,N,,,,I,,FIN
MO0957300,516,1/9/2017,0,TA00399117,,F,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,05.36.24,#WINJE1,,,,,,,2354,N,Y,,,,,,FIN
MO0957300,518,1/9/2017,0,TA00399278,,F,B,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.45.28,#WINJE1,,,,,,,530,N,N,,,,,,FIN
MO0957300,518,1/9/2017,1,TA00399279,,F,W,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.45.55,#WINJE1,,,,,,,525,N,N,,,,,,FIN
MO0957300,497,1/9/2017,0,TA00399582,,M,B,C,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.28.59,#WINJE1,,,,,,,2057,N,N,,,,,,FIN
MO0957300,511,1/9/2017,0,TA00399920,,F,B,D,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,04.48.06,#WINJE1,,,,,,,430,N,Y,,,,,,FIN
MO0957300,504,1/9/2017,0,TA00399995,,M,B,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/11/2017,06.07.08,#WINJE1,,,,,,,910,Y,Y,N,,,,,FIN
MO0957300,451,1/10/2017,0,TA00400355,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/12/2017,19.18.22,#WINJE1,,,,,,,1435,N,N,,,,,,FIN
MO0957300,516,1/10/2017,0,TA00400410,,M,B,B,,,N,,,,,,,,,,,N,,,,Y,A,C,D,,,,,,,D,,,,,,,,N,,,,,,,,,1/11/2017,05.57.20,#WINJE1,,,,,,,240,N,Y,N,,,I,,FIN
MO0957300,385,1/10/2017,0,TA00400509,,F,W,D,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/12/2017,19.16.49,#WINJE1,,,,,,,2045,N,N,,,,,,FIN
MO0957300,521,1/10/2017,0,TA00401349,,M,B,C,,,O,M,E,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,18.41.45,#DUNJM1,,,,,,,1539,N,N,,,,,,FIN
MO0957300,521,1/10/2017,1,TA00401350,,M,B,C,,,O,M,E,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,18.44.14,#DUNJM1,,,,,,,1505,N,N,,,,,,FIN
MO0957300,481,1/11/2017,0,TA00402317,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/12/2017,19.17.44,#WINJE1,,,,,,,223,N,N,,,,,,FIN
MO0957300,456,1/12/2017,0,TA00403063,,F,B,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,18.36.19,#DUNJM1,,,,,,,1630,N,Y,,,,,,FIN
MO0957300,516,1/13/2017,0,TA00404253,,M,W,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.38.29,#EETJR1,,,,,,,2244,N,Y,,,,,,FIN
MO0957300,514,1/14/2017,0,TA00404645,,M,W,B,,,N,M,,,,,,,,,O,Y,,C,,Y,B,,D,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.30.08,#PARBA2,,,,,,,2330,N,N,,B,,,,FIN
MO0957300,514,1/14/2017,1,TA00404646,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.30.58,#PARBA2,,,,,,,5,N,N,,,,,,FIN
MO0957300,514,1/14/2017,2,TA00404647,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.31.52,#PARBA2,,,,,,,1940,N,N,,,,I,,FIN
MO0957300,514,1/14/2017,3,TA00404648,,M,W,C,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.32.32,#PARBA2,,,,,,,1855,N,N,,,,,,FIN
MO0957300,525,1/14/2017,0,TA00404714,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,18.56.54,#DUNJM1,,,,,,,1958,N,N,,,,,,FIN
MO0957300,453,1/14/2017,0,TA00404724,,F,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.35.39,#PARBA2,,,,,,,400,N,Y,,,,,,FIN
MO0957300,493,1/14/2017,0,TA00404743,,M,W,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.57.48,#PARBA2,,,,,,,815,N,Y,,,,,,FIN
MO0957300,493,1/14/2017,1,TA00404744,,M,B,B,,,O,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.59.22,#PARBA2,,,,,,,940,N,Y,N,,,I,,FIN
MO0957300,516,1/14/2017,0,TA00404745,,M,B,D,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.03.45,#EETJR1,,,,,,,2050,N,N,N,,,,,FIN
MO0957300,506,1/14/2017,0,TA00404789,,M,W,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.37.20,#PARBA2,,,,,,,2030,N,Y,N,,,I,,FIN
MO0957300,506,1/14/2017,1,TA00404790,,M,W,D,,,C,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.38.12,#PARBA2,,,,,,,1954,N,Y,N,,,,,FIN
MO0957300,506,1/14/2017,2,TA00404791,,F,W,B,,,C,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.39.04,#PARBA2,,,,,,,1939,N,Y,N,,,,,FIN
MO0957300,506,1/14/2017,3,TA00404792,,M,W,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.39.44,#PARBA2,,,,,,,2104,N,Y,N,,,,,FIN
MO0957300,506,1/14/2017,4,TA00404793,,M,W,D,,,C,M,,,,I,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.40.29,#PARBA2,,,,,,,2242,N,N,N,,,,,FIN
MO0957300,409,1/14/2017,0,TA00404820,,F,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.06.58,#EETJR1,,,,,,,2230,N,Y,,,,,,FIN
MO0957300,409,1/14/2017,1,TA00404821,,M,B,B,,,C,M,,,,,,,,,O,Y,W,,,Y,A,,,,,,,O,,,,,,,,,,N,,,,,,,,,1/19/2017,23.07.55,#EETJR1,,,,,,,2330,N,Y,,B,,,,FIN
MO0957300,418,1/14/2017,0,TA00404885,,M,B,D,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.28.07,#PARBA2,,,,,,,1915,N,Y,,,,,,FIN
MO0957300,418,1/14/2017,1,TA00404886,,F,W,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.29.00,#PARBA2,,,,,,,1950,N,Y,,,,,,FIN
MO0957300,419,1/14/2017,0,TA00404895,,F,H,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.41.56,#EETJR1,,,,,,,1050,N,N,,,,,,FIN
MO0957300,497,1/14/2017,0,TA00404926,,M,B,C,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,18.52.08,#DUNJM1,,,,,,,2010,N,N,,,,,,FIN
MO0957300,509,1/14/2017,0,TA00404962,,M,W,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.55.10,#PARBA2,,,,,,,1730,Y,N,N,,,,,FIN
MO0957300,500,1/14/2017,0,TA00404966,,M,W,C,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.54.17,#PARBA2,,,,,,,20,N,N,,,,,,FIN
MO0957300,503,1/14/2017,0,TA00405012,,M,B,C,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.33.23,#PARBA2,,,,,,,1930,N,Y,,,,I,,FIN
MO0957300,503,1/14/2017,1,TA00405013,,M,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.34.34,#PARBA2,,,,,,,2130,N,N,,,,I,,FIN
MO0957300,510,1/14/2017,0,TA00405041,,F,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.00.15,#PARBA2,,,,,,,32,N,Y,,,,,,FIN
MO0957300,510,1/14/2017,1,TA00405042,,M,B,D,,,S,,,,,,,,,,,N,,,,Y,A,,,,,,,,I,,,Y,D,,,,,Y,,,,,,O,,,1/14/2017,23.04.17,#PARBA2,,,,,,,1320,N,N,,B,,I,O,FIN
MO0957300,486,1/14/2017,0,TA00405059,,M,W,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.39.07,#EETJR1,,,,,,,1330,N,N,,,,I,,FIN
MO0957300,511,1/14/2017,0,TA00405072,,M,B,B,,,N,M,,,S,,,,,,,N,,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.49.50,#PARBA2,,,,,,,2245,N,Y,,B,,I,O,FIN
MO0957300,511,1/14/2017,1,TA00405073,,F,B,D,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.51.22,#PARBA2,,,,,,,2340,N,Y,,,,,,FIN
MO0957300,519,1/14/2017,0,TA00405079,,M,B,D,,,N,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.48.05,#PARBA2,,,,,,,2010,N,N,,,,,,FIN
MO0957300,504,1/14/2017,0,TA00405089,,F,B,D,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.00.20,#EETJR1,,,,,,,2046,N,Y,N,,,,,FIN
MO0957300,520,1/14/2017,0,TA00405094,,M,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.53.07,#PARBA2,,,,,,,2020,N,Y,,,,,,FIN
MO0957300,491,1/14/2017,0,TA00405102,,F,B,C,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.41.19,#PARBA2,,,,,,,2045,N,N,,,,,,FIN
MO0957300,491,1/14/2017,1,TA00405103,,M,W,D,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.42.10,#PARBA2,,,,,,,1930,N,Y,,,,,,FIN
MO0957300,491,1/14/2017,2,TA00405104,,M,B,D,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.44.15,#PARBA2,,,,,,,1920,N,N,,,,,,FIN
MO0957300,491,1/14/2017,3,TA00405105,,M,B,B,,,S,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.44.55,#PARBA2,,,,,,,2130,N,N,,,,,,FIN
MO0957300,491,1/14/2017,4,TA00405106,,F,W,D,,,S,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.45.54,#PARBA2,,,,,,,2310,N,N,,,,,,FIN
MO0957300,491,1/14/2017,5,TA00405107,,M,B,B,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/14/2017,23.47.15,#PARBA2,,,,,,,2350,N,N,,,,,,FIN
MO0957300,513,1/14/2017,0,TA00405109,,M,B,B,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.40.57,#EETJR1,,,,,,,1159,N,Y,N,,,,,FIN
MO0957300,513,1/14/2017,1,TA00405110,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,23.41.25,#EETJR1,,,,,,,1218,Y,Y,N,,,,,FIN
MO0957300,514,1/15/2017,0,TA00405160,,M,B,D,,,N,,,,,,,,,,,Y,W,,,Y,B,C,,,,,,,,,,,,,,,,N,,,,,,,,,1/15/2017,00.20.41,#PARBA2,,,,,,,210,N,Y,,B,,I,,FIN
MO0957300,514,1/15/2017,1,TA00405161,,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/15/2017,00.28.40,#PARBA2,,,,,,,1925,N,Y,,,,,,FIN
MO0957300,514,1/15/2017,2,TA00405162,,M,B,C,,,N,,,,,,,,,,,Y,W,,,Y,B,C,,,,,,,,,,,,,,,,N,,,,,,,,,1/15/2017,00.30.03,#PARBA2,,,,,,,2030,N,Y,,B,,I,,FIN
MO0957300,514,1/15/2017,3,TA00405163,,M,B,B,,,C,,,,,,,,,,,N,,,,Y,B,,D,,,,,,,,,Y,,,W,,,N,,,,,,,,,1/15/2017,00.31.21,#PARBA2,,,,,,,2108,N,N,,B,,I,O,FIN
MO0957300,525,1/15/2017,0,TA00405193,,M,W,C,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,1/19/2017,18.53.07,#DUNJM1,,,,,,,2033,N,N,,,,,,FIN
